Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Hour,Request Day,Trip Duration(minutes)
1604,City,84,Cancelled,2016-07-12 06:37,,6,Tuesday,
1605,City,,No Cars Available,2016-07-12 06:39,,6,Tuesday,
1606,Airport,294,Trip Completed,2016-07-12 06:45,2016-07-12 07:50,6,Tuesday,65
1607,City,177,Cancelled,2016-07-12 06:41,,6,Tuesday,
1608,City,,No Cars Available,2016-07-12 06:50,,6,Tuesday,
1609,City,,No Cars Available,2016-07-12 06:43,,6,Tuesday,
1610,City,,No Cars Available,2016-07-12 06:45,,6,Tuesday,
1611,City,38,Trip Completed,2016-07-12 06:49,2016-07-12 07:44,6,Tuesday,55
1613,City,27,Cancelled,2016-07-12 06:47,,6,Tuesday,
1614,Airport,141,Trip Completed,2016-07-12 06:55,2016-07-12 07:30,6,Tuesday,35
1615,City,24,Cancelled,2016-07-12 06:52,,6,Tuesday,
1616,City,277,Cancelled,2016-07-12 06:54,,6,Tuesday,
1617,Airport,286,Trip Completed,2016-07-12 06:53,2016-07-12 07:23,6,Tuesday,30
1618,City,116,Cancelled,2016-07-12 06:52,,6,Tuesday,
1619,City,206,Cancelled,2016-07-12 06:53,,6,Tuesday,
1620,City,40,Cancelled,2016-07-12 06:55,,6,Tuesday,
1621,City,242,Cancelled,2016-07-12 06:56,,6,Tuesday,
1622,City,,No Cars Available,2016-07-12 06:55,,6,Tuesday,
1623,City,167,Cancelled,2016-07-12 06:58,,6,Tuesday,
1624,Airport,,No Cars Available,2016-07-12 07:04,,7,Tuesday,
1625,City,52,Trip Completed,2016-07-12 07:01,2016-07-12 07:49,7,Tuesday,48
1626,Airport,97,Trip Completed,2016-07-12 06:58,2016-07-12 07:49,6,Tuesday,51
1627,City,277,Cancelled,2016-07-12 07:02,,7,Tuesday,
1628,Airport,128,Trip Completed,2016-07-12 07:05,2016-07-12 08:17,7,Tuesday,72
1629,Airport,261,Trip Completed,2016-07-12 07:04,2016-07-12 07:55,7,Tuesday,51
1630,City,287,Cancelled,2016-07-12 07:03,,7,Tuesday,
1631,City,,No Cars Available,2016-07-12 07:04,,7,Tuesday,
1632,City,187,Cancelled,2016-07-12 07:06,,7,Tuesday,
1633,Airport,265,Trip Completed,2016-07-12 07:07,2016-07-12 08:07,7,Tuesday,60
1634,Airport,65,Trip Completed,2016-07-12 07:13,2016-07-12 08:04,7,Tuesday,51
1636,Airport,136,Trip Completed,2016-07-12 07:17,2016-07-12 07:47,7,Tuesday,30
1637,Airport,48,Trip Completed,2016-07-12 07:09,2016-07-12 08:15,7,Tuesday,66
1638,City,86,Trip Completed,2016-07-12 07:15,2016-07-12 07:50,7,Tuesday,35
1639,City,,No Cars Available,2016-07-12 07:12,,7,Tuesday,
1640,City,165,Cancelled,2016-07-12 07:18,,7,Tuesday,
1641,City,299,Cancelled,2016-07-12 07:20,,7,Tuesday,
1642,City,30,Cancelled,2016-07-12 07:17,,7,Tuesday,
1643,Airport,30,Trip Completed,2016-07-12 07:18,2016-07-12 08:10,7,Tuesday,52
1644,Airport,143,Trip Completed,2016-07-12 07:16,2016-07-12 07:58,7,Tuesday,42
1645,City,248,Trip Completed,2016-07-12 07:17,2016-07-12 08:30,7,Tuesday,73
1646,City,,No Cars Available,2016-07-12 07:18,,7,Tuesday,
1647,Airport,195,Trip Completed,2016-07-12 07:13,2016-07-12 07:51,7,Tuesday,38
1648,City,17,Cancelled,2016-07-12 07:20,,7,Tuesday,
1649,City,39,Cancelled,2016-07-12 07:24,,7,Tuesday,
1650,City,180,Cancelled,2016-07-12 07:14,,7,Tuesday,
1651,Airport,81,Trip Completed,2016-07-12 07:21,2016-07-12 07:59,7,Tuesday,38
1652,Airport,236,Trip Completed,2016-07-12 07:16,2016-07-12 08:25,7,Tuesday,69
1653,City,84,Cancelled,2016-07-12 07:27,,7,Tuesday,
1654,Airport,175,Trip Completed,2016-07-12 07:23,2016-07-12 08:06,7,Tuesday,43
1655,Airport,269,Cancelled,2016-07-12 07:27,,7,Tuesday,
1656,City,82,Trip Completed,2016-07-12 07:26,2016-07-12 08:35,7,Tuesday,69
1657,Airport,150,Trip Completed,2016-07-12 07:29,2016-07-12 08:12,7,Tuesday,43
1658,Airport,228,Trip Completed,2016-07-12 07:29,2016-07-12 08:39,7,Tuesday,70
1659,City,296,Trip Completed,2016-07-12 07:24,2016-07-12 08:14,7,Tuesday,50
1660,City,118,Cancelled,2016-07-12 07:26,,7,Tuesday,
1661,City,83,Cancelled,2016-07-12 07:30,,7,Tuesday,
1662,City,276,Trip Completed,2016-07-12 07:27,2016-07-12 08:32,7,Tuesday,65
1663,Airport,132,Trip Completed,2016-07-12 07:33,2016-07-12 08:21,7,Tuesday,48
1664,Airport,78,Trip Completed,2016-07-12 07:35,2016-07-12 08:45,7,Tuesday,70
1666,City,177,Trip Completed,2016-07-12 07:37,2016-07-12 08:49,7,Tuesday,72
1667,City,182,Trip Completed,2016-07-12 07:42,2016-07-12 08:03,7,Tuesday,21
1668,City,206,Cancelled,2016-07-12 07:35,,7,Tuesday,
1669,City,224,Cancelled,2016-07-12 07:39,,7,Tuesday,
1670,City,269,Cancelled,2016-07-12 07:36,,7,Tuesday,
1671,Airport,54,Trip Completed,2016-07-12 07:41,2016-07-12 08:50,7,Tuesday,69
1672,City,130,Trip Completed,2016-07-12 07:37,2016-07-12 08:13,7,Tuesday,36
1673,City,,No Cars Available,2016-07-12 07:46,,7,Tuesday,
1674,City,126,Cancelled,2016-07-12 07:47,,7,Tuesday,
1675,Airport,244,Trip Completed,2016-07-12 07:35,2016-07-12 08:22,7,Tuesday,47
1676,Airport,28,Trip Completed,2016-07-12 07:44,2016-07-12 08:40,7,Tuesday,56
1677,City,87,Trip Completed,2016-07-12 07:38,2016-07-12 08:16,7,Tuesday,38
1678,City,138,Cancelled,2016-07-12 07:39,,7,Tuesday,
1679,City,168,Trip Completed,2016-07-12 07:46,2016-07-12 08:24,7,Tuesday,38
1680,City,234,Trip Completed,2016-07-12 07:48,2016-07-12 08:45,7,Tuesday,57
1681,Airport,66,Trip Completed,2016-07-12 07:53,2016-07-12 08:44,7,Tuesday,51
1682,City,155,Trip Completed,2016-07-12 07:47,2016-07-12 08:38,7,Tuesday,51
1683,City,131,Cancelled,2016-07-12 07:57,,7,Tuesday,
1684,City,274,Cancelled,2016-07-12 07:50,,7,Tuesday,
1685,City,,No Cars Available,2016-07-12 07:47,,7,Tuesday,
1686,City,263,Trip Completed,2016-07-12 07:49,2016-07-12 09:02,7,Tuesday,73
1687,City,8,Cancelled,2016-07-12 07:51,,7,Tuesday,
1688,City,152,Trip Completed,2016-07-12 07:51,2016-07-12 08:21,7,Tuesday,30
1689,Airport,160,Trip Completed,2016-07-12 07:51,2016-07-12 08:32,7,Tuesday,41
1690,Airport,298,Trip Completed,2016-07-12 07:52,2016-07-12 08:56,7,Tuesday,64
1691,City,13,Cancelled,2016-07-12 07:54,,7,Tuesday,
1692,Airport,23,Trip Completed,2016-07-12 07:52,2016-07-12 09:01,7,Tuesday,69
1693,Airport,286,Cancelled,2016-07-12 07:50,,7,Tuesday,
1694,City,112,Trip Completed,2016-07-12 07:54,2016-07-12 08:48,7,Tuesday,54
1695,City,84,Cancelled,2016-07-12 07:57,,7,Tuesday,
1696,Airport,13,Trip Completed,2016-07-12 08:01,2016-07-12 08:42,8,Tuesday,41
1697,City,139,Cancelled,2016-07-12 07:59,,7,Tuesday,
1698,City,45,Trip Completed,2016-07-12 07:56,2016-07-12 08:56,7,Tuesday,60
1699,City,114,Cancelled,2016-07-12 08:02,,8,Tuesday,
1700,City,186,Cancelled,2016-07-12 07:58,,7,Tuesday,
1701,City,178,Trip Completed,2016-07-12 07:58,2016-07-12 08:47,7,Tuesday,49
1702,City,210,Cancelled,2016-07-12 08:02,,8,Tuesday,
1703,City,260,Cancelled,2016-07-12 08:05,,8,Tuesday,
1704,City,77,Cancelled,2016-07-12 07:59,,7,Tuesday,
1705,City,197,Trip Completed,2016-07-12 08:08,2016-07-12 09:00,8,Tuesday,52
1706,City,199,Trip Completed,2016-07-12 08:11,2016-07-12 09:12,8,Tuesday,61
1707,City,206,Cancelled,2016-07-12 08:10,,8,Tuesday,
1708,Airport,221,Trip Completed,2016-07-12 08:10,2016-07-12 08:39,8,Tuesday,29
1709,City,292,Trip Completed,2016-07-12 08:09,2016-07-12 09:11,8,Tuesday,62
1710,City,,No Cars Available,2016-07-12 08:11,,8,Tuesday,
1711,City,,No Cars Available,2016-07-12 08:12,,8,Tuesday,
1712,Airport,67,Trip Completed,2016-07-12 08:14,2016-07-12 09:06,8,Tuesday,52
1713,Airport,220,Trip Completed,2016-07-12 08:08,2016-07-12 08:45,8,Tuesday,37
1714,Airport,272,Trip Completed,2016-07-12 08:14,2016-07-12 09:22,8,Tuesday,68
1715,City,,No Cars Available,2016-07-12 08:13,,8,Tuesday,
1716,City,,No Cars Available,2016-07-12 08:07,,8,Tuesday,
1717,City,,No Cars Available,2016-07-12 08:07,,8,Tuesday,
1718,City,278,Cancelled,2016-07-12 08:14,,8,Tuesday,
1719,City,,No Cars Available,2016-07-12 08:14,,8,Tuesday,
1720,City,,No Cars Available,2016-07-12 08:16,,8,Tuesday,
1721,City,55,Trip Completed,2016-07-12 08:10,2016-07-12 08:47,8,Tuesday,37
1722,City,63,Cancelled,2016-07-12 08:17,,8,Tuesday,
1723,City,65,Cancelled,2016-07-12 08:18,,8,Tuesday,
1724,City,271,Trip Completed,2016-07-12 08:19,2016-07-12 09:27,8,Tuesday,68
1725,City,246,Cancelled,2016-07-12 08:17,,8,Tuesday,
1726,City,277,Cancelled,2016-07-12 08:25,,8,Tuesday,
1727,City,,No Cars Available,2016-07-12 08:17,,8,Tuesday,
1728,City,131,Cancelled,2016-07-12 08:20,,8,Tuesday,
1729,City,,No Cars Available,2016-07-12 08:19,,8,Tuesday,
1730,City,222,Cancelled,2016-07-12 08:25,,8,Tuesday,
1731,City,,No Cars Available,2016-07-12 08:26,,8,Tuesday,
1732,City,73,Cancelled,2016-07-12 08:19,,8,Tuesday,
1733,City,102,Cancelled,2016-07-12 08:23,,8,Tuesday,
1734,City,259,Cancelled,2016-07-12 08:25,,8,Tuesday,
1735,City,250,Trip Completed,2016-07-12 08:28,2016-07-12 09:33,8,Tuesday,65
1736,City,,No Cars Available,2016-07-12 08:26,,8,Tuesday,
1737,City,,No Cars Available,2016-07-12 08:30,,8,Tuesday,
1738,City,132,Cancelled,2016-07-12 08:26,,8,Tuesday,
1739,City,203,Cancelled,2016-07-12 08:30,,8,Tuesday,
1740,City,,No Cars Available,2016-07-12 08:32,,8,Tuesday,
1741,Airport,64,Trip Completed,2016-07-12 08:32,2016-07-12 09:08,8,Tuesday,36
1742,City,135,Cancelled,2016-07-12 08:30,,8,Tuesday,
1743,Airport,295,Trip Completed,2016-07-12 08:28,2016-07-12 09:10,8,Tuesday,42
1745,City,172,Trip Completed,2016-07-12 08:22,2016-07-12 09:13,8,Tuesday,51
1746,City,,No Cars Available,2016-07-12 08:30,,8,Tuesday,
1747,City,182,Cancelled,2016-07-12 08:27,,8,Tuesday,
1748,City,89,Trip Completed,2016-07-12 08:33,2016-07-12 09:14,8,Tuesday,41
1749,City,160,Cancelled,2016-07-12 08:33,,8,Tuesday,
1750,City,,No Cars Available,2016-07-12 08:43,,8,Tuesday,
1751,Airport,269,Trip Completed,2016-07-12 08:39,2016-07-12 09:29,8,Tuesday,50
1752,City,,No Cars Available,2016-07-12 08:36,,8,Tuesday,
1753,City,,No Cars Available,2016-07-12 08:39,,8,Tuesday,
1754,City,118,Trip Completed,2016-07-12 08:42,2016-07-12 09:39,8,Tuesday,57
1755,City,168,Cancelled,2016-07-12 08:40,,8,Tuesday,
1756,Airport,5,Trip Completed,2016-07-12 08:40,2016-07-12 09:23,8,Tuesday,43
1757,City,79,Cancelled,2016-07-12 08:38,,8,Tuesday,
1758,Airport,105,Trip Completed,2016-07-12 08:44,2016-07-12 09:19,8,Tuesday,35
1759,Airport,126,Trip Completed,2016-07-12 08:46,2016-07-12 09:56,8,Tuesday,70
1760,City,,No Cars Available,2016-07-12 08:45,,8,Tuesday,
1761,Airport,,No Cars Available,2016-07-12 08:48,,8,Tuesday,
1762,City,210,Cancelled,2016-07-12 08:50,,8,Tuesday,
1763,City,266,Cancelled,2016-07-12 08:51,,8,Tuesday,
1764,City,,No Cars Available,2016-07-12 08:54,,8,Tuesday,
1765,Airport,,No Cars Available,2016-07-12 08:48,,8,Tuesday,
1766,Airport,43,Trip Completed,2016-07-12 08:45,2016-07-12 09:52,8,Tuesday,67
1767,City,70,Cancelled,2016-07-12 08:46,,8,Tuesday,
1768,City,,No Cars Available,2016-07-12 08:53,,8,Tuesday,
1769,City,8,Trip Completed,2016-07-12 08:57,2016-07-12 09:24,8,Tuesday,27
1770,City,28,Cancelled,2016-07-12 08:50,,8,Tuesday,
1771,City,47,Trip Completed,2016-07-12 08:56,2016-07-12 09:27,8,Tuesday,31
1772,Airport,135,Trip Completed,2016-07-12 08:54,2016-07-12 09:32,8,Tuesday,38
1773,Airport,212,Trip Completed,2016-07-12 08:57,2016-07-12 10:03,8,Tuesday,66
1774,Airport,297,Trip Completed,2016-07-12 08:53,2016-07-12 10:00,8,Tuesday,67
1775,City,109,Trip Completed,2016-07-12 08:57,2016-07-12 09:52,8,Tuesday,55
1776,Airport,128,Cancelled,2016-07-12 09:02,,9,Tuesday,
1777,City,131,Cancelled,2016-07-12 08:58,,8,Tuesday,
1778,City,243,Cancelled,2016-07-12 09:01,,9,Tuesday,
1779,Airport,,No Cars Available,2016-07-12 08:55,,8,Tuesday,
1780,City,37,Trip Completed,2016-07-12 08:58,2016-07-12 09:45,8,Tuesday,47
1781,City,52,Cancelled,2016-07-12 09:01,,9,Tuesday,
1782,Airport,241,Trip Completed,2016-07-12 08:58,2016-07-12 09:46,8,Tuesday,48
1783,City,,No Cars Available,2016-07-12 09:06,,9,Tuesday,
1784,City,245,Cancelled,2016-07-12 09:02,,9,Tuesday,
1785,City,,No Cars Available,2016-07-12 09:03,,9,Tuesday,
1786,Airport,27,Trip Completed,2016-07-12 09:03,2016-07-12 09:58,9,Tuesday,55
1787,City,52,Cancelled,2016-07-12 09:08,,9,Tuesday,
1788,City,220,Cancelled,2016-07-12 09:08,,9,Tuesday,
1789,City,45,Cancelled,2016-07-12 09:10,,9,Tuesday,
1790,Airport,75,Trip Completed,2016-07-12 09:06,2016-07-12 09:58,9,Tuesday,52
1791,City,215,Cancelled,2016-07-12 09:08,,9,Tuesday,
1792,City,,No Cars Available,2016-07-12 09:10,,9,Tuesday,
1793,City,163,Cancelled,2016-07-12 09:13,,9,Tuesday,
1794,City,25,Cancelled,2016-07-12 09:03,,9,Tuesday,
1795,City,141,Cancelled,2016-07-12 09:03,,9,Tuesday,
1796,City,176,Cancelled,2016-07-12 09:06,,9,Tuesday,
1797,Airport,177,Trip Completed,2016-07-12 09:15,2016-07-12 09:41,9,Tuesday,26
1798,City,248,Cancelled,2016-07-12 09:10,,9,Tuesday,
1799,City,,No Cars Available,2016-07-12 09:11,,9,Tuesday,
1800,City,94,Trip Completed,2016-07-12 09:09,2016-07-12 10:05,9,Tuesday,56
1801,City,138,Cancelled,2016-07-12 09:18,,9,Tuesday,
1802,Airport,243,Trip Completed,2016-07-12 09:11,2016-07-12 10:25,9,Tuesday,74
1803,City,,No Cars Available,2016-07-12 09:13,,9,Tuesday,
1804,Airport,18,Trip Completed,2016-07-12 09:12,2016-07-12 09:57,9,Tuesday,45
1805,Airport,73,Trip Completed,2016-07-12 09:11,2016-07-12 10:03,9,Tuesday,52
1806,City,,No Cars Available,2016-07-12 09:15,,9,Tuesday,
1807,City,1,Trip Completed,2016-07-12 09:17,2016-07-12 09:58,9,Tuesday,41
1808,Airport,211,Trip Completed,2016-07-12 09:13,2016-07-12 10:30,9,Tuesday,77
1809,Airport,10,Trip Completed,2016-07-12 09:13,2016-07-12 10:01,9,Tuesday,48
1810,City,154,Trip Completed,2016-07-12 09:18,2016-07-12 09:54,9,Tuesday,36
1811,City,266,Trip Completed,2016-07-12 09:14,2016-07-12 10:07,9,Tuesday,53
1812,Airport,181,Trip Completed,2016-07-12 09:16,2016-07-12 10:09,9,Tuesday,53
1813,Airport,,No Cars Available,2016-07-12 09:19,,9,Tuesday,
1814,City,38,Trip Completed,2016-07-12 09:19,2016-07-12 09:59,9,Tuesday,40
1815,City,97,Cancelled,2016-07-12 09:20,,9,Tuesday,
1816,City,14,Trip Completed,2016-07-12 09:24,2016-07-12 10:07,9,Tuesday,43
1817,City,44,Cancelled,2016-07-12 09:29,,9,Tuesday,
1818,Airport,116,Trip Completed,2016-07-12 09:29,2016-07-12 10:38,9,Tuesday,69
1819,City,138,Cancelled,2016-07-12 09:25,,9,Tuesday,
1820,City,190,Cancelled,2016-07-12 09:24,,9,Tuesday,
1821,Airport,199,Trip Completed,2016-07-12 09:31,2016-07-12 10:36,9,Tuesday,65
1822,City,,No Cars Available,2016-07-12 09:31,,9,Tuesday,
1823,City,,No Cars Available,2016-07-12 09:31,,9,Tuesday,
1824,City,,No Cars Available,2016-07-12 09:31,,9,Tuesday,
1825,City,213,Cancelled,2016-07-12 09:35,,9,Tuesday,
1826,City,4,Trip Completed,2016-07-12 09:27,2016-07-12 10:27,9,Tuesday,60
1827,Airport,147,Trip Completed,2016-07-12 09:35,2016-07-12 10:24,9,Tuesday,49
1828,City,172,Cancelled,2016-07-12 09:33,,9,Tuesday,
1829,Airport,222,Trip Completed,2016-07-12 09:33,2016-07-12 10:20,9,Tuesday,47
1830,City,102,Trip Completed,2016-07-12 09:33,2016-07-12 10:43,9,Tuesday,70
1831,Airport,255,Cancelled,2016-07-12 09:27,,9,Tuesday,
1832,Airport,287,Trip Completed,2016-07-12 09:36,2016-07-12 10:08,9,Tuesday,32
1833,City,192,Cancelled,2016-07-12 09:34,,9,Tuesday,
1834,City,229,Cancelled,2016-07-12 09:33,,9,Tuesday,
1835,Airport,36,Trip Completed,2016-07-12 09:35,2016-07-12 10:30,9,Tuesday,55
1836,Airport,173,Trip Completed,2016-07-12 09:37,2016-07-12 10:19,9,Tuesday,42
1837,City,227,Cancelled,2016-07-12 09:36,,9,Tuesday,
1838,City,88,Trip Completed,2016-07-12 09:40,2016-07-12 10:10,9,Tuesday,30
1839,City,238,Trip Completed,2016-07-12 09:44,2016-07-12 10:54,9,Tuesday,70
1840,City,190,Cancelled,2016-07-12 09:37,,9,Tuesday,
1841,City,20,Cancelled,2016-07-12 09:41,,9,Tuesday,
1842,City,62,Trip Completed,2016-07-12 09:40,2016-07-12 10:18,9,Tuesday,38
1843,City,72,Cancelled,2016-07-12 09:39,,9,Tuesday,
1844,City,114,Trip Completed,2016-07-12 09:40,2016-07-12 10:11,9,Tuesday,31
1845,Airport,134,Trip Completed,2016-07-12 09:41,2016-07-12 10:52,9,Tuesday,71
1846,City,237,Cancelled,2016-07-12 09:43,,9,Tuesday,
1847,City,,No Cars Available,2016-07-12 09:45,,9,Tuesday,
1848,City,130,Cancelled,2016-07-12 09:41,,9,Tuesday,
1849,Airport,286,Trip Completed,2016-07-12 09:42,2016-07-12 10:28,9,Tuesday,46
1850,City,104,Trip Completed,2016-07-12 09:45,2016-07-12 10:20,9,Tuesday,35
1851,Airport,127,Trip Completed,2016-07-12 09:48,2016-07-12 10:58,9,Tuesday,70
1852,City,93,Trip Completed,2016-07-12 09:43,2016-07-12 10:58,9,Tuesday,75
1853,City,139,Cancelled,2016-07-12 09:51,,9,Tuesday,
1854,City,142,Cancelled,2016-07-12 09:47,,9,Tuesday,
1855,City,,No Cars Available,2016-07-12 09:50,,9,Tuesday,
1856,Airport,,No Cars Available,2016-07-12 09:45,,9,Tuesday,
1857,City,,No Cars Available,2016-07-12 09:46,,9,Tuesday,
1858,City,264,Cancelled,2016-07-12 09:54,,9,Tuesday,
1859,City,,No Cars Available,2016-07-12 09:54,,9,Tuesday,
1860,City,193,Trip Completed,2016-07-12 09:55,2016-07-12 10:32,9,Tuesday,37
1861,City,226,Trip Completed,2016-07-12 09:56,2016-07-12 10:34,9,Tuesday,38
1862,Airport,,No Cars Available,2016-07-12 09:56,,9,Tuesday,
1863,City,159,Cancelled,2016-07-12 09:55,,9,Tuesday,
1864,City,109,Cancelled,2016-07-12 09:54,,9,Tuesday,
1865,Airport,139,Trip Completed,2016-07-12 09:50,2016-07-12 10:58,9,Tuesday,68
1866,City,250,Cancelled,2016-07-12 09:52,,9,Tuesday,
1867,Airport,3,Cancelled,2016-07-12 09:59,,9,Tuesday,
1868,City,131,Cancelled,2016-07-12 09:59,,9,Tuesday,
1869,City,,No Cars Available,2016-07-12 09:57,,9,Tuesday,
1870,City,161,Trip Completed,2016-07-12 10:01,2016-07-12 10:42,10,Tuesday,41
1871,City,290,Cancelled,2016-07-12 10:04,,10,Tuesday,
1872,City,,No Cars Available,2016-07-12 10:02,,10,Tuesday,
1873,City,165,Trip Completed,2016-07-12 09:59,2016-07-12 10:44,9,Tuesday,45
1874,Airport,186,Trip Completed,2016-07-12 09:56,2016-07-12 10:42,9,Tuesday,46
1875,City,49,Cancelled,2016-07-12 10:02,,10,Tuesday,
1876,City,261,Cancelled,2016-07-12 10:01,,10,Tuesday,
1877,City,280,Cancelled,2016-07-12 10:03,,10,Tuesday,
1878,City,,No Cars Available,2016-07-12 10:01,,10,Tuesday,
1879,City,,No Cars Available,2016-07-12 10:02,,10,Tuesday,
1880,City,9,Cancelled,2016-07-12 10:01,,10,Tuesday,
1881,City,82,Cancelled,2016-07-12 10:04,,10,Tuesday,
1882,Airport,233,Trip Completed,2016-07-12 10:00,2016-07-12 11:05,10,Tuesday,65
1883,City,282,Cancelled,2016-07-12 10:06,,10,Tuesday,
1884,Airport,,No Cars Available,2016-07-12 10:09,,10,Tuesday,
1885,City,20,Cancelled,2016-07-12 10:04,,10,Tuesday,
1886,Airport,31,Trip Completed,2016-07-12 10:10,2016-07-12 10:35,10,Tuesday,25
1887,City,197,Cancelled,2016-07-12 10:08,,10,Tuesday,
1888,City,149,Cancelled,2016-07-12 10:12,,10,Tuesday,
1889,City,69,Trip Completed,2016-07-12 10:14,2016-07-12 11:18,10,Tuesday,64
1890,City,212,Trip Completed,2016-07-12 10:08,2016-07-12 11:16,10,Tuesday,68
1891,City,225,Trip Completed,2016-07-12 10:19,2016-07-12 11:15,10,Tuesday,56
1892,Airport,,No Cars Available,2016-07-12 10:22,,10,Tuesday,
1893,City,168,Cancelled,2016-07-12 10:17,,10,Tuesday,
1894,Airport,19,Cancelled,2016-07-12 10:19,,10,Tuesday,
1895,City,21,Trip Completed,2016-07-12 10:20,2016-07-12 10:52,10,Tuesday,32
1896,Airport,137,Trip Completed,2016-07-12 10:23,2016-07-12 11:25,10,Tuesday,62
1897,City,142,Cancelled,2016-07-12 10:23,,10,Tuesday,
1898,City,54,Cancelled,2016-07-12 10:27,,10,Tuesday,
1899,City,252,Trip Completed,2016-07-12 10:26,2016-07-12 11:32,10,Tuesday,66
1900,City,22,Trip Completed,2016-07-12 10:32,2016-07-12 11:42,10,Tuesday,70
1901,Airport,242,Trip Completed,2016-07-12 10:29,2016-07-12 11:34,10,Tuesday,65
1902,City,131,Trip Completed,2016-07-12 10:34,2016-07-12 11:46,10,Tuesday,72
1903,City,185,Trip Completed,2016-07-12 10:36,2016-07-12 11:32,10,Tuesday,56
1904,City,,No Cars Available,2016-07-12 10:35,,10,Tuesday,
1905,City,,No Cars Available,2016-07-12 10:33,,10,Tuesday,
1906,Airport,51,Trip Completed,2016-07-12 10:38,2016-07-12 11:22,10,Tuesday,44
1907,City,119,Trip Completed,2016-07-12 10:36,2016-07-12 11:53,10,Tuesday,77
1908,Airport,205,Trip Completed,2016-07-12 10:35,2016-07-12 11:40,10,Tuesday,65
1910,Airport,193,Trip Completed,2016-07-12 10:41,2016-07-12 11:27,10,Tuesday,46
1911,Airport,65,Trip Completed,2016-07-12 10:43,2016-07-12 11:41,10,Tuesday,58
1912,Airport,,No Cars Available,2016-07-12 10:44,,10,Tuesday,
1913,Airport,,No Cars Available,2016-07-12 10:47,,10,Tuesday,
1914,Airport,56,Trip Completed,2016-07-12 10:42,2016-07-12 11:52,10,Tuesday,70
1915,City,78,Trip Completed,2016-07-12 10:45,2016-07-12 11:32,10,Tuesday,47
1916,Airport,144,Trip Completed,2016-07-12 10:43,2016-07-12 11:11,10,Tuesday,28
1917,City,,No Cars Available,2016-07-12 10:50,,10,Tuesday,
1918,City,221,Trip Completed,2016-07-12 10:56,2016-07-12 12:10,10,Tuesday,74
1919,City,272,Trip Completed,2016-07-12 10:59,2016-07-12 12:13,10,Tuesday,74
1920,City,294,Trip Completed,2016-07-12 10:56,2016-07-12 11:58,10,Tuesday,62
1921,City,28,Cancelled,2016-07-12 10:58,,10,Tuesday,
1922,Airport,,No Cars Available,2016-07-12 11:03,,11,Tuesday,
1923,City,285,Trip Completed,2016-07-12 11:00,2016-07-12 12:00,11,Tuesday,60
1924,City,255,Trip Completed,2016-07-12 11:02,2016-07-12 11:44,11,Tuesday,42
1925,City,71,Trip Completed,2016-07-12 11:06,2016-07-12 11:51,11,Tuesday,45
1926,City,,No Cars Available,2016-07-12 11:10,,11,Tuesday,
1927,City,111,Cancelled,2016-07-12 11:08,,11,Tuesday,
1928,City,241,Trip Completed,2016-07-12 11:08,2016-07-12 11:39,11,Tuesday,31
1929,City,274,Trip Completed,2016-07-12 11:18,2016-07-12 12:16,11,Tuesday,58
1930,City,265,Trip Completed,2016-07-12 11:14,2016-07-12 12:13,11,Tuesday,59
1931,City,104,Cancelled,2016-07-12 11:13,,11,Tuesday,
1932,City,248,Cancelled,2016-07-12 11:13,,11,Tuesday,
1933,City,,No Cars Available,2016-07-12 11:21,,11,Tuesday,
